"adshex","class","duration1","duration2","duration3","duration4","duration5","boxes1","boxes2","boxes3","boxes4","boxes5","speed1","speed2","speed3","speed4","speed5","altitude1","altitude2","altitude3","altitude4","altitude5","steer1","steer2","steer3","steer4","steer5","steer6","steer7","steer8","flights","squawk_1","observations","type","type2"
"A4DCB6","other",0.238095238095238,0.171428571428571,0.104761904761905,0.19047619047619,0.295238095238095,0.142857142857143,0.171428571428571,0.133333333333333,0.152380952380952,0.4,0.00503829101168884,0.0294236195082628,0.141273679967755,0.20677146311971,0.617492946392584,0.0116888351471181,0.0314389359129383,0.0493752519145506,0.0935106811769448,0.813986295848448,0.0245868601370415,0.033857315598549,0.179363160016123,0.504232164449819,0.0810157194679565,0.130390971382507,0.00927045546150746,0.0141072148327287,105,0,4962,"PC12",357
"A9EA18","other",0.0350877192982456,0.087719298245614,0.192982456140351,0.324561403508772,0.359649122807018,0.157894736842105,0.368421052631579,0.254385964912281,0.219298245614035,0,0.360351446550837,0.393754699806071,0.219515573673171,0.0263584913127795,1.97886571417264e-05,0.377567578264139,0.284145327898049,0.249713064471445,0.0758499228242372,0.0127241065421301,0.0700914235959948,0.0615229350536273,0.28060315826968,0.222800490758697,0.115664700993391,0.18110579016108,0.0226975897415601,0.018443028456089,114,1200,50534,"C82R",133
"AC5C26","other",0.24390243902439,0.121951219512195,0.121951219512195,0.0975609756097561,0.414634146341463,0.25609756097561,0.109756097560976,0.329268292682927,0.292682926829268,0.0121951219512195,0.0396555390176483,0.0596427812034871,0.132787582394216,0.340952583457368,0.42696151392728,0.00106315118009781,0.00659153731660642,0.0751647884329152,0.0570912183712524,0.860089304699128,0.0600680416755263,0.0544333404210079,0.25728258558367,0.228896449075058,0.0896236444822454,0.204762917286838,0.022326174782054,0.0243461620242398,82,0,9406,"B350",34
"AC3CBB","other",0,0.05,0.2,0.3,0.45,0,0,0.2,0.3,0.5,0.0799678521197509,0.024713682941531,0.0403857745629898,0.097448262005224,0.757484428370504,0.231464737793852,0.0835844886477798,0.0950371709865381,0.113522202129797,0.476391400442033,0.0118545308418726,0.0313441832429174,0.187864175205947,0.518786417520595,0.112718505123568,0.115531444645369,0.00904159132007233,0.00442033353425758,20,1200,4977,"MU2",313
"AA0A1C","other",0.0952380952380952,0.174603174603175,0.174603174603175,0.333333333333333,0.222222222222222,0.0634920634920635,0.0634920634920635,0.0634920634920635,0.301587301587302,0.507936507936508,0.0351900639819345,0.0415882574331953,0.0895747083176515,0.116861121565676,0.716785848701543,0.0912683477606323,0.0677455777192322,0.0920210764019571,0.135679337598796,0.613285660519383,0.0287918705306737,0.0455400828001505,0.23503951825367,0.33703424915318,0.0876928867143395,0.211704930372601,0.0137372977041776,0.0152427549868272,63,3252,5314,"C56X",127
"A7716C","other",0.342857142857143,0.257142857142857,0.228571428571429,0.142857142857143,0.0285714285714286,0.542857142857143,0.4,0.0571428571428571,0,0,0.812367864693446,0.143763213530655,0.0264270613107822,0.0047568710359408,0.0126849894291755,0.989957716701903,0.0100422832980973,0,0,0,0.117864693446089,0.0856236786469345,0.209830866807611,0.169661733615222,0.0449260042283298,0.227272727272727,0.0454545454545455,0.0380549682875264,35,1200,1892,"B06",28
"A712A6","other",0,0.143712574850299,0.365269461077844,0.25748502994012,0.233532934131737,0,0.0838323353293413,0.125748502994012,0.461077844311377,0.329341317365269,0.0313204848440394,0.0695358773586636,0.17576513303871,0.570608622302092,0.152769882456494,0.232776483963838,0.234775273687492,0.259219188381347,0.27313736636532,9.16876020024572e-05,0.00762840848660444,0.0132947022903563,0.269213136999615,0.414152898245099,0.190105073991895,0.0944749051033319,0.00324574111088699,0.00401591696770763,167,1200,54533,"PA31",347
"A57674","other",0.137931034482759,0.172413793103448,0.344827586206897,0.206896551724138,0.137931034482759,0.206896551724138,0.344827586206897,0.0344827586206897,0.310344827586207,0.103448275862069,0.498783454987835,0.178102189781022,0.200486618004866,0.0880778588807786,0.0345498783454988,0.181508515815085,0.149391727493917,0.288564476885645,0.349878345498783,0.0306569343065693,0.0364963503649635,0.0330900243309002,0.207299270072993,0.43698296836983,0.0958637469586375,0.132846715328467,0.0121654501216545,0.0194647201946472,29,361,2055,"DA40",164
"A05811","other",0.1,0.15,0.2,0.1,0.45,0.15,0.1,0.05,0.2,0.5,0.0109763142692086,0.0317735413056037,0.152512998266898,0.310803004043905,0.493934142114385,0.115540150202195,0.0675909878682842,0.0612362796071635,0.0889659156556904,0.666666666666667,0.0167533217793183,0.0283073367995378,0.216060080878105,0.444829578278452,0.0918544194107452,0.168688619295205,0.0132871172732525,0.00635470826112074,20,0,1731,"BE9L",70
"A838B2","other",0.0263157894736842,0.105263157894737,0.184210526315789,0.131578947368421,0.552631578947368,0.0263157894736842,0.105263157894737,0,0.315789473684211,0.552631578947368,0.0321081537811576,0.0347838332629207,0.0540768905787917,0.11167441205464,0.76735671032249,0.09491620898465,0.133643148852274,0.14702154626109,0.126461061822279,0.497958034079707,0.00971694127587664,0.0274609209970427,0.146739895789325,0.620898465004929,0.0877341219546543,0.0885790733699479,0.00690043655823123,0.00506970849176172,38,1200,7101,"unknown",444
"A27853","other",0,0,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0,0,0.666666666666667,0.000866926744690074,0.00390117035110533,0.423060251408756,0.572171651495449,0,0.0299089726918075,0.397485912440399,0.192024273948851,0.380580840918942,0,0.00216731686172518,0.00390117035110533,0.1222366710013,0.740355439965323,0.11270047680971,0.0160381447767664,0.000866926744690074,0,3,3602,2307,"PA44",350
"A9CCF2","other",0.542857142857143,0.342857142857143,0.0571428571428571,0.0571428571428571,0,0.714285714285714,0.2,0.0571428571428571,0.0285714285714286,0,0.154769846564376,0.221480987324883,0.449633088725817,0.173448965977318,0.00066711140760507,0.721814543028686,0.23815877251501,0.0233488992661775,0.0166777851901268,0,0.0166777851901268,0.00933955970647098,0.202134756504336,0.515677118078719,0.150767178118746,0.0813875917278186,0.00733822548365577,0.00867244829886591,35,0,1499,"A139",4
"A1E995","other",0.32258064516129,0.258064516129032,0.193548387096774,0.193548387096774,0.032258064516129,0.225806451612903,0.0967741935483871,0.129032258064516,0.258064516129032,0.290322580645161,0.0412186379928315,0.0017921146953405,0.028673835125448,0.120071684587814,0.808243727598566,0.021505376344086,0.021505376344086,0.032258064516129,0.0913978494623656,0.833333333333333,0.028673835125448,0.03584229390681,0.17741935483871,0.460573476702509,0.0878136200716846,0.146953405017921,0.00716845878136201,0.0125448028673835,31,0,558,"unknown",444
"A6C705","other",0,0.230769230769231,0.230769230769231,0,0.538461538461538,0.0769230769230769,0.230769230769231,0.153846153846154,0.0769230769230769,0.461538461538462,0.073549032688459,0.442961974649766,0.480653769179453,0.00283522348232155,0,0.114743162108072,0.295697131420947,0.468312208138759,0.120913942628419,0.000333555703802535,0.00533689126084056,0.0156771180787191,0.296697798532355,0.380920613742495,0.176951300867245,0.118912608405604,0.00116744496330887,0.00116744496330887,13,0,5996,"DV20",179
"A657FF","other",0.444444444444444,0.222222222222222,0,0.222222222222222,0.111111111111111,0.555555555555556,0.111111111111111,0.333333333333333,0,0,0.874386653581943,0.125613346418057,0,0,0,0.213935230618253,0.356231599607458,0.429833169774289,0,0,0.00883218842001963,0.0117762512266928,0.309126594700687,0.356231599607458,0.161923454367026,0.130520117762512,0.00490677134445535,0.00686947988223749,9,0,1019,"unknown",444
"A67CA0","other",0.352941176470588,0.294117647058824,0.176470588235294,0.0588235294117647,0.117647058823529,0.470588235294118,0.117647058823529,0.235294117647059,0.0588235294117647,0.117647058823529,0.60353982300885,0.329203539823009,0.00530973451327434,0,0.0619469026548673,0.0424778761061947,0.207079646017699,0.610619469026549,0.129203539823009,0.0106194690265487,0.0212389380530973,0.104424778761062,0.0725663716814159,0.539823008849557,0.0389380530973451,0.176991150442478,0.0106194690265487,0.0141592920353982,17,0,565,"C172",89
"A54D50","other",0.00851063829787234,0.0468085106382979,0.025531914893617,0.246808510638298,0.672340425531915,0.119148936170213,0.123404255319149,0.357446808510638,0.387234042553191,0.0127659574468085,0.380682410664793,0.599159198054959,0.0201199734368054,2.74413167441427e-05,1.09765266976571e-05,0.151591321957993,0.338087998814535,0.33755014900635,0.172567464477215,0.000203065743906656,0.036617693063384,0.0404430126175174,0.303138737809195,0.223070463813136,0.15249688541055,0.195063855944064,0.0197906776358757,0.0134846630480717,235,1200,182207,"P28A",324
"AA42B9","other",0.157894736842105,0.2,0.157894736842105,0.252631578947368,0.231578947368421,0.0947368421052632,0.126315789473684,0.231578947368421,0.136842105263158,0.410526315789474,0.0322006760362925,0.0523038605230386,0.132360789895036,0.173812488880982,0.60932218466465,0.0437644547233588,0.0578188934353318,0.0788115993595446,0.0978473581213307,0.721757694360434,0.0272193559864793,0.0414516989859456,0.216509517879381,0.404910158334816,0.0846824408468244,0.173456680305995,0.011919587262053,0.0142323429994663,95,0,5621,"EA50",192
"A70C0B","other",0.366666666666667,0.111111111111111,0.166666666666667,0.2,0.155555555555556,0.333333333333333,0.122222222222222,0.233333333333333,0.3,0.0111111111111111,0.0277867790019443,0.123541801685029,0.573963058976021,0.24797472456254,0.0267336357744653,0.433165910563837,0.183570965651329,0.20900842514582,0.174254698639015,0,0.00340246273493195,0.0055897602073882,0.180816591056384,0.612767336357745,0.155136098509397,0.0309462086843811,0.00218729747245625,0.00324044069993519,90,0,12344,"A139",4
"AB5C93","other",0.0707964601769911,0.168141592920354,0.265486725663717,0.407079646017699,0.0884955752212389,0.0530973451327434,0.150442477876106,0.309734513274336,0.469026548672566,0.0176991150442478,0.0298925313826425,0.143893554893284,0.540624341491315,0.267617929498179,0.0179716427345796,0.102832716216623,0.148138113730094,0.40603269213402,0.342996477919263,0,0.00276949938288329,0.00752581354044372,0.134952888407237,0.702218609831723,0.103434781299859,0.0420542460639995,0.00159547247057407,0.00111382040398567,113,0,33219,"C208",98
"A4F6D5","other",0.0229226361031519,0.0343839541547278,0.0716332378223496,0.275071633237822,0.595988538681948,0.0945558739255014,0.183381088825215,0.472779369627507,0.243553008595989,0.00573065902578797,0.493212989375701,0.484129787778965,0.0226395598378536,1.32472556102128e-05,4.41575187007092e-06,0.136791161431057,0.340101209032862,0.442789518771361,0.0762732820517349,0.00404482871298496,0.024467681112063,0.0451554786233452,0.334872958818698,0.153314904928862,0.123067004618876,0.273282051734949,0.0205244146920896,0.0104918264432885,349,1200,226462,"P28A",324
"AD0215","other",0.1,0.4,0.3,0.1,0.1,0.1,0.1,0.6,0.2,0,0.727112676056338,0.117957746478873,0.137323943661972,0.00704225352112676,0.0105633802816901,0.0299295774647887,0.419014084507042,0.503521126760563,0.0475352112676056,0,0.0140845070422535,0.0299295774647887,0.299295774647887,0.294014084507042,0.112676056338028,0.213028169014085,0.00528169014084507,0.00880281690140845,10,5226,568,"C82S",134
"A2B947","other",0,0.117647058823529,0.411764705882353,0.117647058823529,0.352941176470588,0.0588235294117647,0.117647058823529,0.588235294117647,0,0.235294117647059,0.08984375,0.388671875,0.20703125,0.142578125,0.171875,0.0390625,0.099609375,0.3984375,0.451171875,0.01171875,0.041015625,0.078125,0.16796875,0.373046875,0.08203125,0.1640625,0.021484375,0.03125,17,2134,512,"PA31",347
"A5C8F8","other",0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.214285714285714,0,0,0.142857142857143,0.642857142857143,0.0258620689655172,0.0491379310344828,0.0646551724137931,0.0681034482758621,0.792241379310345,0.00431034482758621,0.0396551724137931,0.0353448275862069,0.106034482758621,0.814655172413793,0.025,0.0620689655172414,0.218965517241379,0.374137931034483,0.0905172413793103,0.180172413793103,0.0275862068965517,0.0103448275862069,14,7720,1160,"unknown",444
"A712A2","other",0.142857142857143,0.523809523809524,0.19047619047619,0.0476190476190476,0.0952380952380952,0.142857142857143,0,0.619047619047619,0.142857142857143,0.0952380952380952,0.0190954773869347,0.0371859296482412,0.127638190954774,0.240201005025126,0.575879396984925,0.00603015075376884,0.0381909547738693,0.0492462311557789,0.179899497487437,0.726633165829146,0.0100502512562814,0.0150753768844221,0.135678391959799,0.664321608040201,0.0683417085427136,0.085427135678392,0.00603015075376884,0.00804020100502513,21,0,995,"P46T",334
"A3A1A6","other",0.06,0.12,0.16,0.24,0.42,0.06,0.06,0.1,0.18,0.6,0.00582920431361119,0.0139900903526669,0.0839405421160012,0.19294666278053,0.70329350043719,0.0151559312153891,0.0154473914310697,0.0192363742349169,0.0606237248615564,0.889536578257068,0.0128242494899446,0.027105800058292,0.202856310113669,0.509180996793938,0.095307490527543,0.122121830370154,0.00757796560769455,0.00961818711745847,50,0,3431,"AC90",11
"AAA45E","other",0.305555555555556,0.259259259259259,0.152777777777778,0.185185185185185,0.0972222222222222,0.296296296296296,0.152777777777778,0.226851851851852,0.324074074074074,0,0.0981685450819672,0.194672131147541,0.596439549180328,0.110079405737705,0.000640368852459016,0.300332991803279,0.189549180327869,0.35438012295082,0.155737704918033,0,0.0129354508196721,0.0256147540983607,0.152920081967213,0.618084016393443,0.103547643442623,0.0674308401639344,0.00858094262295082,0.00480276639344262,216,0,15616,"S76",390
"AD3650","other",0.0769230769230769,0.230769230769231,0.115384615384615,0.153846153846154,0.423076923076923,0.0384615384615385,0.230769230769231,0.269230769230769,0.192307692307692,0.269230769230769,0.0430161102806843,0.0471682444776615,0.20793888058462,0.305098820793888,0.396777943863146,0.0968277694735094,0.151635940873609,0.178707855837901,0.188174721807009,0.384653712007972,0.00880252449759176,0.0310579637933898,0.183690416874273,0.513037701378509,0.110612855007474,0.125062282012955,0.0109616342800199,0.00597907324364723,26,1200,6021,"P46T",334
"ACD01C","other",0.25,0.0147058823529412,0.117647058823529,0.205882352941176,0.411764705882353,0.264705882352941,0.132352941176471,0.411764705882353,0.191176470588235,0,0.399624765478424,0.559099437148218,0.0412757973733583,0,0,0.324577861163227,0.339587242026266,0.275797373358349,0.0600375234521576,0,0.0787992495309568,0.0337711069418387,0.0150093808630394,0.587242026266417,0,0.0637898686679174,0.024390243902439,0.0600375234521576,68,0,533,"P28A",324
"AD5687","other",0,0,0.25,0.5,0.25,0,0,0.25,0.75,0,0.00156985871271586,0.0141287284144427,0.0266875981161695,0.0486656200941915,0.90894819466248,0.0502354788069074,0.0863422291993721,0.043956043956044,0.0722135007849294,0.747252747252747,0.0125588697017268,0.0565149136577708,0.202511773940345,0.317111459968603,0.0941915227629513,0.277864992150706,0.0188383045525903,0.00470957613814757,4,5244,637,"HDJT",257
"A5827B","other",0,0,0.2,0.266666666666667,0.533333333333333,0,0,0.0666666666666667,0.2,0.733333333333333,0.00169779286926995,0.0067911714770798,0.0534804753820034,0.131578947368421,0.806451612903226,0.00848896434634975,0.00424448217317487,0.0101867572156197,0.0110356536502547,0.966044142614601,0.0135823429541596,0.0280135823429542,0.174872665534805,0.575551782682513,0.0568760611205433,0.123089983022071,0.00424448217317487,0.0135823429541596,15,6647,1178,"EPIC",206
"A4FFBA","other",0.2,0.24,0.26,0.16,0.14,0.18,0.22,0.18,0.22,0.2,0.0453237410071942,0.20431654676259,0.412230215827338,0.205755395683453,0.132374100719424,0.0115107913669065,0.0115107913669065,0.0172661870503597,0.113669064748201,0.846043165467626,0.0223021582733813,0.0223021582733813,0.138129496402878,0.594244604316547,0.0719424460431655,0.106474820143885,0.00935251798561151,0.0179856115107914,50,0,1390,"C421",116
"A3D1E7","other",0.27027027027027,0.243243243243243,0.135135135135135,0.243243243243243,0.108108108108108,0.135135135135135,0.189189189189189,0.243243243243243,0.162162162162162,0.27027027027027,0.032185628742515,0.111526946107784,0.205089820359281,0.291916167664671,0.359281437125749,0.0224550898203593,0.0172155688622754,0.0808383233532934,0.294910179640719,0.584580838323353,0.0269461077844311,0.0336826347305389,0.224550898203593,0.385479041916168,0.101796407185629,0.173652694610778,0.0134730538922156,0.0134730538922156,37,0,1336,"P46T",334
"A23DB5","other",0,0,0,0.5,0.5,0,0,0,0,1,0.653846153846154,0.263986013986014,0.0541958041958042,0.027972027972028,0,0.00699300699300699,0.00524475524475524,0.0437062937062937,0.0227272727272727,0.921328671328671,0.00874125874125874,0.0244755244755245,0.288461538461538,0.340909090909091,0.113636363636364,0.211538461538462,0.0034965034965035,0.00524475524475524,2,2672,572,"C82S",134
"A92E10","other",0.307692307692308,0.269230769230769,0.0769230769230769,0.153846153846154,0.192307692307692,0.230769230769231,0.307692307692308,0.115384615384615,0.192307692307692,0.153846153846154,0.362676056338028,0.321596244131455,0.306338028169014,0.00352112676056338,0.00586854460093897,0.184272300469484,0.193661971830986,0.406103286384977,0.215962441314554,0,0.0234741784037559,0.0293427230046948,0.223004694835681,0.397887323943662,0.0903755868544601,0.187793427230047,0.0117370892018779,0.0105633802816901,26,0,852,"M20P",301
"AB812F","other",0,0.1,0,0.6,0.3,0,0.1,0,0,0.9,0.00309119010819165,0.00695517774343122,0.15919629057187,0.24806800618238,0.582689335394127,0.0865533230293663,0.0556414219474498,0.080370942812983,0.0950540958268934,0.682380216383308,0.0239567233384853,0.0525502318392581,0.285935085007728,0.275888717156105,0.0950540958268934,0.224111282843895,0.0131375579598145,0.0131375579598145,10,6662,1294,"AC90",11
"AD62B6","other",0.428571428571429,0,0.285714285714286,0,0.285714285714286,0.428571428571429,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.074486301369863,0.333047945205479,0.252568493150685,0.339897260273973,0,0.0342465753424658,0.0873287671232877,0.30222602739726,0.413527397260274,0.162671232876712,0.00256849315068493,0.0128424657534247,0.238013698630137,0.461472602739726,0.165239726027397,0.0967465753424658,0.00513698630136986,0.000856164383561644,7,5510,1168,"C206",96
"A6B7C3","other",0.173913043478261,0.217391304347826,0.478260869565217,0.130434782608696,0,0.130434782608696,0.260869565217391,0.565217391304348,0.0434782608695652,0,0.473670624677336,0.520392359318534,0.00567888487351575,0.000258131130614352,0,0.650490449148167,0.317501290655653,0.0307176045431079,0,0.00129065565307176,0.00696954052658751,0.0141972121837894,0.317759421786267,0.323438306659783,0.194630872483221,0.131905007743934,0.00232318017552917,0.00464636035105834,23,0,3874,"P28A",324
"A07945","other",0.642857142857143,0.142857142857143,0.125,0.0535714285714286,0.0357142857142857,0.714285714285714,0.0892857142857143,0.107142857142857,0.0535714285714286,0.0357142857142857,0.241457858769932,0.11503416856492,0.32004555808656,0.30751708428246,0.0159453302961276,0.010250569476082,0,0.174259681093394,0.530751708428246,0.284738041002278,0.0979498861047836,0.0899772209567198,0.199316628701595,0.194760820045558,0.0523917995444191,0.23120728929385,0.0318906605922551,0.0432801822323462,56,0,878,"BE33",53
"A1BEB7","other",0,0,0.111111111111111,0,0.888888888888889,0,0,0,0.111111111111111,0.888888888888889,0.00896860986547085,0.0320307495195388,0.0358744394618834,0.0852017937219731,0.837924407431134,0.0333119795003203,0.0307495195387572,0.0685458039718129,0.0647021140294683,0.802690582959641,0.0153747597693786,0.0467648942985266,0.249839846252402,0.368994234465087,0.0980140935297886,0.196028187059577,0.0134529147982063,0.00576553491351698,9,2243,1561,"CL60",146
"AA2CCF","other",0.037037037037037,0.037037037037037,0.111111111111111,0.148148148148148,0.666666666666667,0,0.0740740740740741,0.111111111111111,0.296296296296296,0.518518518518518,0.0385844748858448,0.150684931506849,0.485083713850837,0.317503805175038,0.00814307458143075,0.143607305936073,0.181126331811263,0.285083713850837,0.354109589041096,0.0360730593607306,0.00388127853881279,0.0123287671232877,0.211948249619482,0.544216133942161,0.143074581430746,0.0786149162861492,0.000837138508371385,0.000837138508371385,27,0,13140,"P32R",331
"ACE402","other",0.0588235294117647,0.0294117647058824,0.0882352941176471,0.323529411764706,0.5,0.0588235294117647,0.0882352941176471,0.117647058823529,0.441176470588235,0.294117647058824,0.0194070080862534,0.0830188679245283,0.11644204851752,0.12722371967655,0.653908355795148,0.0129380053908356,0.0123989218328841,0.0177897574123989,0.0215633423180593,0.935309973045822,0.0835579514824798,0.0415094339622641,0.0846361185983827,0.471159029649596,0.0269541778975741,0.0986522911051213,0.0177897574123989,0.0555256064690027,34,0,1855,"C441",118
"A50424","other",0.111111111111111,0.111111111111111,0.555555555555556,0.111111111111111,0.111111111111111,0.222222222222222,0,0.555555555555556,0.222222222222222,0,0.0716677829872739,0.0964501004688547,0.143335565974548,0.325519089082384,0.363027461486939,0.228399196249163,0.290689886135298,0.255860683188212,0.225050234427328,0,0.0354989953114535,0.0502344273275285,0.226389819156062,0.277294038847957,0.114534494306765,0.221701272605492,0.0234427327528466,0.0261219022103148,9,1200,1493,"LEG2",281
"A3FBAA","other",0,0.028169014084507,0.126760563380282,0.323943661971831,0.52112676056338,0,0.028169014084507,0.0563380281690141,0.211267605633803,0.704225352112676,0.127320069435172,0.0557484310321805,0.0534784350380558,0.0765122179196154,0.686940846574977,0.266591000133529,0.104152757377487,0.109160101482174,0.117772733342235,0.402323407664575,0.0218320202964348,0.0377219922553078,0.15889971958873,0.564027239951929,0.0784483909734277,0.104887167846174,0.0118840966751235,0.00827880891974896,71,0,14978,"E55P",190
"A0C981","other",0.153846153846154,0.0769230769230769,0.153846153846154,0,0.615384615384615,0.0769230769230769,0.153846153846154,0.153846153846154,0,0.615384615384615,0.0561151079136691,0.0877697841726619,0.233093525179856,0.558273381294964,0.0647482014388489,0.0258992805755396,0.041726618705036,0.37410071942446,0.539568345323741,0.018705035971223,0.018705035971223,0.0345323741007194,0.269064748201439,0.341007194244604,0.116546762589928,0.18705035971223,0.00719424460431655,0.0100719424460432,13,0,695,"C210",99
"A1CFE2","other",0.0555555555555556,0,0.0555555555555556,0.166666666666667,0.722222222222222,0.0555555555555556,0,0.777777777777778,0.111111111111111,0.0555555555555556,0.0727812468011055,0.00255911556965913,0.0243627802231549,0.16163373937967,0.73866311802641,0.00450404340260006,0.0040945849114546,0.10420718599652,0.0666393694339236,0.820554816255502,0.0997031425939195,0.174429317227966,0.162657385607534,0.072064694441601,0.0278431773978913,0.292353362677859,0.0574265533831508,0.0516941345071143,18,1200,9769,"L39",277
"A9C641","other",0.0909090909090909,0.0909090909090909,0.181818181818182,0.454545454545455,0.181818181818182,0.0909090909090909,0.0909090909090909,0.272727272727273,0.545454545454545,0,0.369930761622156,0.548961424332344,0.0642927794263106,0.00989119683481701,0.00692383778437191,0.04648862512364,0.105835806132542,0.179030662710188,0.577645895153314,0.0909990108803165,0.0148367952522255,0.0227497527200791,0.246290801186944,0.399604352126607,0.10484668644906,0.171117705242334,0.0148367952522255,0.00791295746785361,11,2650,1011,"unknown",444
"AD8229","other",0,0.25,0,0.25,0.5,0.25,0,0.75,0,0,0.109969167523124,0.380267214799589,0.501541623843782,0.00822199383350463,0,0,0,0,0.971223021582734,0.0287769784172662,0.0195272353545735,0.0565262076053443,0.214799588900308,0.232271325796506,0.145940390544707,0.272353545734841,0.0143884892086331,0.013360739979445,4,4675,973,"unknown",444
"AAEB30","other",0.0869565217391304,0.217391304347826,0.260869565217391,0.217391304347826,0.217391304347826,0.0434782608695652,0.0869565217391304,0.260869565217391,0.217391304347826,0.391304347826087,0.0320786997433704,0.140718562874251,0.257912745936698,0.208297690333618,0.360992301112062,0.00898203592814371,0.023524379811805,0.118477331052181,0.239948674080411,0.609067579127459,0.023524379811805,0.0491873396065013,0.236526946107784,0.377245508982036,0.10136869118905,0.176646706586826,0.0175363558597092,0.00855431993156544,23,1410,2338,"BE20",49
"A9D98C","other",0.4,0.257142857142857,0.257142857142857,0.0571428571428571,0.0285714285714286,0.257142857142857,0.257142857142857,0.314285714285714,0.142857142857143,0.0285714285714286,0.390142021720969,0.251461988304094,0.160401002506266,0.170426065162907,0.0275689223057644,0.0426065162907268,0.217209690893901,0.263993316624896,0.302422723475355,0.173767752715121,0.00918964076858814,0.00918964076858814,0.138680033416876,0.666666666666667,0.0693400167084378,0.0843776106934002,0.00417710944026733,0.00584795321637427,35,1200,1197,"C82R",133
"A46F60","other",0.0833333333333333,0,0.25,0.0833333333333333,0.583333333333333,0.0833333333333333,0,0,0.333333333333333,0.583333333333333,0.0230088495575221,0.246017699115044,0.146902654867257,0.339823008849558,0.244247787610619,0.0300884955752212,0.0831858407079646,0.0548672566371681,0.778761061946903,0.0530973451327434,0.0300884955752212,0.0601769911504425,0.207079646017699,0.394690265486726,0.0601769911504425,0.192920353982301,0.015929203539823,0.0106194690265487,12,0,565,"PA31",347
"A800A9","other",0.285714285714286,0.285714285714286,0,0,0.428571428571429,0.142857142857143,0.428571428571429,0.142857142857143,0,0.285714285714286,0.804347826086957,0.110367892976589,0.0785953177257525,0.00167224080267559,0.00501672240802676,0.0602006688963211,0.444816053511706,0.165551839464883,0.132107023411371,0.197324414715719,0.0133779264214047,0.0518394648829431,0.240802675585284,0.294314381270903,0.0735785953177258,0.237458193979933,0.0267558528428094,0.0267558528428094,7,0,598,"C82S",134
"A09616","other",0.0833333333333333,0.333333333333333,0.5,0,0.0833333333333333,0.166666666666667,0.333333333333333,0.0833333333333333,0.333333333333333,0.0833333333333333,0.554890219560878,0.249500998003992,0.181636726546906,0.00998003992015968,0.00399201596806387,0.0698602794411178,0.251497005988024,0.0678642714570858,0.500998003992016,0.109780439121756,0.0179640718562874,0.0159680638722555,0.191616766467066,0.528942115768463,0.093812375249501,0.121756487025948,0.0119760479041916,0.00798403193612774,12,1200,501,"DA40",164
"A0A9AC","other",0.0943396226415094,0.0754716981132075,0.264150943396226,0.30188679245283,0.264150943396226,0.132075471698113,0,0.0377358490566038,0.132075471698113,0.69811320754717,0.0153683094859565,0.0370959194488606,0.0461049284578696,0.104928457869634,0.796502384737679,0.0408055113937467,0.0423953365129836,0.0951245363010069,0.131160572337043,0.69051404345522,0.0148383677795443,0.0238473767885533,0.228139904610493,0.429517753047165,0.107578166401696,0.166666666666667,0.00980392156862745,0.00768415474297827,53,0,3774,"E45X",186
"AA9D4D","other",0,0.166666666666667,0.25,0.416666666666667,0.166666666666667,0,0,0.25,0.166666666666667,0.583333333333333,0.0497109826589595,0.0138728323699422,0.0647398843930636,0.144508670520231,0.727167630057803,0.0404624277456647,0.0716763005780347,0.147976878612717,0.105202312138728,0.634682080924855,0.0265895953757225,0.0624277456647399,0.257803468208092,0.300578034682081,0.0751445086705202,0.230057803468208,0.0161849710982659,0.0104046242774566,12,3365,865,"C441",118
"A97713","other",0.0666666666666667,0.0666666666666667,0.0666666666666667,0.2,0.6,0.0666666666666667,0.0666666666666667,0.133333333333333,0.266666666666667,0.466666666666667,0.0844799119427628,0.0481563015960374,0.107594936708861,0.223445239405614,0.536323610346725,0.306274078150798,0.121629058888277,0.112823335167859,0.0974133186571271,0.361860209135938,0.0137589433131535,0.0330214639515685,0.239955971381398,0.384975233902036,0.143643368189323,0.148046230049532,0.0066042927903137,0.00770500825536599,15,1200,3634,"TBM7",432
"A3317A","other",0.117647058823529,0.235294117647059,0.352941176470588,0.117647058823529,0.176470588235294,0.117647058823529,0.294117647058824,0.529411764705882,0.0588235294117647,0,0.485530546623794,0.35048231511254,0.163987138263666,0,0,0.112540192926045,0.181672025723473,0.260450160771704,0.445337620578778,0,0.022508038585209,0.0289389067524116,0.266881028938907,0.361736334405145,0.106109324758842,0.157556270096463,0.00321543408360129,0.0128617363344051,17,0,622,"P28A",324
"AD3959","other",0.234513274336283,0.185840707964602,0.163716814159292,0.207964601769911,0.207964601769911,0.252212389380531,0.606194690265487,0.141592920353982,0,0,0.676227321237994,0.174226254002134,0.0713269299181786,0.0230789754535752,0.0551405193881181,0.94076840981857,0.0184542867307008,0.0144076840981857,0.0263696193525436,0,0.0885361081465671,0.077641408751334,0.19445926716471,0.318258626823195,0.0402881536819637,0.168223052294557,0.0249911063678406,0.0457577374599787,226,1206,22488,"AS50",19
